,ID,Item Description,Weight,Delivery_Date,Destination_Country,destination_iso_country,Manufacturing_site,Mode,source,departure,source_mode,arrival,destination,destination_mode,total_num_of_transports,dist_arrival_to_destination,dist_departure_to_arrival,dist_source_to_departure,emissions_source_to_departure,emissions_departure_to_arrival,emissions_arrival_to_destination,total_emissions
595,86518,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",0.025,30-11-2012,South Sudan,SS,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (4.87201 31.601101),POINT (4.851650000000063 31.582470000000058),Road,3,,3021.634486,10.06704612,0.053103668,3.097175348,,3.150279016
596,82458,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",2.652,08-03-2012,South Sudan,SS,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (4.87201 31.601101),POINT (4.851650000000063 31.582470000000058),Road,3,,3281.144545,,,356.7654087,,356.7654087
597,83623,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",1.624,03-10-2012,South Sudan,SS,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (4.87201 31.601101),POINT (4.851650000000063 31.582470000000058),Road,3,,3281.144545,,,218.4717284,,218.4717284
598,85838,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",2.652,08-03-2012,South Sudan,SS,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (4.87201 31.601101),POINT (4.851650000000063 31.582470000000058),Road,3,,3281.144545,,,356.7654087,,356.7654087
599,84151,"Nevirapine 200mg, tablets, 60 Tabs",2.652,08-03-2012,South Sudan,SS,"Strides, Bangalore, India.",Air,POINT (12.938310000000058 77.52572000000004),POINT (12.95 77.668198),Road,POINT (4.87201 31.601101),POINT (4.851650000000063 31.582470000000058),Road,3,,3188.745744,,,346.7187023,,346.7187023
600,84152,"Lamivudine 150mg, tablets, 60 Tabs",2.652,08-03-2012,South Sudan,SS,Macleods Daman Plant INDIA,Air,POINT (20.425190000000043 72.85380000000004),POINT (20.434401 72.843201),Road,POINT (4.87201 31.601101),POINT (4.851650000000063 31.582470000000058),Road,3,,2968.898493,6.113997042,3.421221553,322.8142709,,326.2354925
601,18269,"HIV 1/2, Determine Kit without Lancets, Buffer or Caplillary Tubes, 100 Tests",0.016,25-12-2012,Mozambique,MZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,9838.83152,15.8510321,0.053513084,6.454273477,,6.507786561
602,30226,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",14.938,04-09-2012,Mozambique,MZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,9838.83152,15.8510321,49.96115339,6025.871075,,6075.832228
603,38157,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.539,02-05-2012,Mozambique,MZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,9838.83152,15.8510321,1.80272203,217.4283378,,219.2310598
604,46858,"Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",0.041,18-10-2012,Mozambique,MZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,9838.83152,15.8510321,0.137127279,16.53907579,,16.67620306
605,63757,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2.862,04-09-2012,Mozambique,MZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,9838.83152,15.8510321,9.572152967,1154.508168,,1164.080321
606,64363,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.477,02-05-2012,Mozambique,MZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,9838.83152,15.8510321,4.939926601,595.8101204,,600.750047
607,65609,"Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",0.016,25-12-2012,Mozambique,MZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,9838.83152,15.8510321,0.053513084,6.454273477,,6.507786561
608,67300,"HIV 1/2, Determine Kit without Lancets, Buffer or Caplillary Tubes, 100 Tests",0.041,18-10-2012,Mozambique,MZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,9838.83152,15.8510321,0.137127279,16.53907579,,16.67620306
609,73314,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.378,02-05-2012,Mozambique,MZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,9838.83152,15.8510321,4.608814391,555.8743032,,560.4831176
610,73507,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2.384,04-09-2012,Mozambique,MZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,9838.83152,15.8510321,7.973449571,961.6867481,,969.6601977
611,28918,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",2.451,25-05-2012,Mozambique,MZ,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,8462.607338,,,850.415874,,850.415874
612,54304,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",0.008,24-12-2012,Mozambique,MZ,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,8462.607338,,,2.775735207,,2.775735207
613,80167,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",0.149,09-10-2012,Mozambique,MZ,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,8462.607338,,,51.69806823,,51.69806823
614,81757,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",2.44,20-06-2012,Mozambique,MZ,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (-25.920799 32.572601),POINT (-25.97455999999994 32.573270000000036),Road,3,,8462.607338,,,846.5992381,,846.5992381
615,19335,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",0.002,20-02-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.006689136,0.635805761,,0.642494896
616,24129,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.036,06-01-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.12040444,11.44450369,,11.56490813
617,29061,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.033,03-02-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.110370737,10.49079505,,10.60116579
618,30850,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.049,03-02-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.163883821,15.57724113,,15.74112495
619,32316,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",0.002,06-01-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.006689136,0.635805761,,0.642494896
620,35539,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.01,03-02-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.033445678,3.179028803,,3.21247448
621,39769,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",0.002,20-02-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.006689136,0.635805761,,0.642494896
622,42851,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",0.002,06-01-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.006689136,0.635805761,,0.642494896
623,49085,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",0.002,06-01-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.006689136,0.635805761,,0.642494896
624,55814,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.06,06-01-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.200674066,19.07417282,,19.27484688
625,56898,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.045,03-02-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.15050555,14.30562961,,14.45613516
626,60994,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",0.002,20-02-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.006689136,0.635805761,,0.642494896
627,64367,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",0.002,20-02-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.006689136,0.635805761,,0.642494896
628,74732,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.053,06-01-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.177262092,16.84885265,,17.02611475
629,77309,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.011,06-01-2012,Sudan,SD,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,7753.728787,15.8510321,0.036790246,3.496931683,,3.533721928
630,15356,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",0.012,08-02-2012,Sudan,SD,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,6507.249384,,,3.201566697,,3.201566697
631,18155,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",0.019,11-01-2012,Sudan,SD,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,6507.249384,,,5.06914727,,5.06914727
632,26843,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",0.005,11-01-2012,Sudan,SD,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,6507.249384,,,1.333986124,,1.333986124
633,27238,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",0.018,07-02-2012,Sudan,SD,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,6507.249384,,,4.802350046,,4.802350046
634,38504,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",0.004,07-02-2012,Sudan,SD,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,6507.249384,,,1.067188899,,1.067188899
635,47870,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",0.013,11-01-2012,Sudan,SD,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,6507.249384,,,3.468363922,,3.468363922
636,58642,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",0.02,07-02-2012,Sudan,SD,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,6507.249384,,,5.335944495,,5.335944495
637,61676,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",0.021,11-01-2012,Sudan,SD,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (15.5895 32.5532),POINT (15.586510000000033 32.523180000000025),Road,3,,6507.249384,,,5.60274172,,5.60274172
638,19584,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.639,25-05-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,2.137178807,238.1895016,0.074127716,240.4008081
639,24842,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",3.803,20-11-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,12.71939124,1417.58165,0.441170118,1430.742212
640,25844,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.537,08-05-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,1.796032894,200.1686422,0.062295123,202.0269702
641,27421,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.362,31-12-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,1.210733534,134.9367755,0.041994105,136.1895032
642,44808,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.662,25-07-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,2.214103866,246.7628326,0.07679585,249.0537323
643,46156,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.394,25-05-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,4.662327476,519.6184119,0.161712108,524.4424515
644,46727,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.98,31-12-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,3.277676418,365.2984531,0.1136857,368.6898153
645,46987,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.016,31-12-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,3.398080857,378.71758,0.117861909,382.2335228
646,48523,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.303,07-12-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,4.357971808,485.6978413,0.151155578,490.2069687
647,53532,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.303,07-12-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,4.357971808,485.6978413,0.151155578,490.2069687
648,54348,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.678,31-12-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,2.26761695,252.726889,0.078651943,255.0731579
649,55518,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.368,08-05-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,4.575368714,509.9268203,0.158695956,514.660885
650,55679,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.303,30-11-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,4.357971808,485.6978413,0.151155578,490.2069687
651,55904,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.016,31-12-2012,Tanzania,TZ,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (-6.17044 35.752602),POINT (-6.173499999999933 35.746890000000064),Road,3,0.549790597,9091.549356,15.8510321,3.398080857,378.71758,0.117861909,382.2335228
